epoch;dice;dice_bladder;dice_bones;dice_kidneys;dice_liver;dice_lungs;loss;lr;val_dice;val_dice_bladder;val_dice_bones;val_dice_kidneys;val_dice_liver;val_dice_lungs;val_loss
0;0.7537766695022583;0.4851498007774353;0.7748323082923889;0.5105651021003723;0.6696235537528992;0.8562505841255188;0.26639094948768616;0.001;0.7964339256286621;0.6097620725631714;0.7932077646255493;0.6145049929618835;0.7321203351020813;0.887256920337677;0.21370795369148254
1;0.8196978569030762;0.6024762988090515;0.8419922590255737;0.6422597765922546;0.7564508318901062;0.8926867246627808;0.18134774267673492;0.001;0.8312069773674011;0.6485520005226135;0.8400723338127136;0.6629781126976013;0.7865709066390991;0.897790789604187;0.1617773026227951
2;0.8357124924659729;0.6355476975440979;0.8565429449081421;0.6587516069412231;0.7855037450790405;0.8996233940124512;0.16398455202579498;0.001;0.8448697924613953;0.6606957316398621;0.8711982369422913;0.6687307953834534;0.7990607619285583;0.8996182680130005;0.15945392847061157
3;0.8439860343933105;0.6521396636962891;0.8646369576454163;0.6655869483947754;0.8015238046646118;0.9024137854576111;0.1551762819290161;0.001;0.8555060625076294;0.6796722412109375;0.8836919665336609;0.6730080842971802;0.8234577178955078;0.9001089334487915;0.14767761528491974
4;0.850305438041687;0.6660717129707336;0.8713589906692505;0.673515260219574;0.8098005652427673;0.9060442447662354;0.14800451695919037;0.001;0.8536280989646912;0.6931673288345337;0.8690386414527893;0.674004852771759;0.823927104473114;0.9046348333358765;0.14322733879089355
5;0.8564478754997253;0.6786136031150818;0.8783817887306213;0.681449830532074;0.8180953860282898;0.9091215133666992;0.14152845740318298;0.001;0.8488852381706238;0.6455837488174438;0.8746387362480164;0.681593656539917;0.8056058883666992;0.9036025404930115;0.15322495996952057
6;0.8597732186317444;0.6851624250411987;0.8830795288085938;0.6851813793182373;0.8227105736732483;0.9101090431213379;0.13809508085250854;0.001;0.8666156530380249;0.7109937071800232;0.898136556148529;0.6973639726638794;0.8298726677894592;0.9071633815765381;0.13191978633403778
7;0.862826943397522;0.6926381587982178;0.8881964087486267;0.6882070899009705;0.826423168182373;0.9105746150016785;0.13488715887069702;0.001;0.8615545034408569;0.7021908760070801;0.8774892091751099;0.6956513524055481;0.8371198773384094;0.9068073034286499;0.13223609328269958
8;0.8659170269966125;0.6976468563079834;0.8929957151412964;0.6918889284133911;0.8300238251686096;0.9116755723953247;0.13189704716205597;0.001;0.8675475716590881;0.7201869487762451;0.8908730745315552;0.70023113489151;0.8421357274055481;0.9062809944152832;0.1281120628118515
9;0.8683341145515442;0.7032033801078796;0.8968437314033508;0.6951226592063904;0.8325672745704651;0.9123834371566772;0.12929008901119232;0.001;0.8704974055290222;0.7129563689231873;0.9003691673278809;0.7026292681694031;0.8419766426086426;0.9072852730751038;0.12707994878292084
10;0.8740530610084534;0.7157595157623291;0.9057818055152893;0.701650083065033;0.8392291069030762;0.9140129685401917;0.12346863746643066;0.0005;0.8774822950363159;0.7259172201156616;0.9147853255271912;0.7100951671600342;0.8489312529563904;0.9075936079025269;0.12152835726737976
11;0.8762058019638062;0.7210507988929749;0.9096119999885559;0.7044686079025269;0.8413577079772949;0.9143730998039246;0.12110117077827454;0.0005;0.8779094219207764;0.7287261486053467;0.9131916165351868;0.7128286957740784;0.8475480675697327;0.9101347327232361;0.12011727690696716
12;0.877478301525116;0.7237136363983154;0.9120513796806335;0.7061362862586975;0.8424937725067139;0.9145777225494385;0.11967044323682785;0.0005;0.882668137550354;0.7426087856292725;0.9221781492233276;0.716659426689148;0.8540268540382385;0.9094882011413574;0.11572471261024475
13;0.8785576820373535;0.7260707020759583;0.9142939448356628;0.7080307006835938;0.8431561589241028;0.9147211909294128;0.11843360215425491;0.0005;0.8824615478515625;0.7411841154098511;0.9210058450698853;0.7191434502601624;0.8547275066375732;0.9092598557472229;0.11502589285373688
14;0.8796555995941162;0.7283310890197754;0.9160640239715576;0.7097919583320618;0.8447269201278687;0.9147602915763855;0.1172012910246849;0.0005;0.8835403323173523;0.7454425692558289;0.9226126670837402;0.7198026776313782;0.8550910353660583;0.9100296497344971;0.11466265469789505
15;0.8805822730064392;0.7305209040641785;0.9176713228225708;0.7115112543106079;0.8453420400619507;0.915080189704895;0.11615528911352158;0.0005;0.8836998343467712;0.746201753616333;0.9218853116035461;0.7201799750328064;0.8560082912445068;0.9103185534477234;0.11345326155424118
16;0.881426990032196;0.7318580746650696;0.9190146923065186;0.7131657600402832;0.84654301404953;0.9151289463043213;0.11520766466856003;0.0005;0.8841472864151001;0.7483728528022766;0.922322690486908;0.720607578754425;0.8572542071342468;0.9100717306137085;0.11187199503183365
17;0.8820945024490356;0.7336575388908386;0.9201145768165588;0.7136800289154053;0.8472765684127808;0.9152975678443909;0.11447320878505707;0.0005;0.8828291893005371;0.7379241585731506;0.9238840341567993;0.7224416136741638;0.850304901599884;0.9106396436691284;0.11429072171449661
18;0.8831565976142883;0.7354811429977417;0.9221905469894409;0.7156705260276794;0.847973644733429;0.9155596494674683;0.11341049522161484;0.0005;0.8873995542526245;0.7494519948959351;0.9312441945075989;0.7253254652023315;0.8568915128707886;0.9111317992210388;0.11092393845319748
19;0.8836488127708435;0.7366485595703125;0.9230078458786011;0.7166572213172913;0.8485808372497559;0.9155657291412354;0.11277543753385544;0.0005;0.887609601020813;0.7476898431777954;0.9311102628707886;0.7265632152557373;0.8582014441490173;0.9110276103019714;0.1100030466914177
20;0.884268581867218;0.7379471063613892;0.9242053031921387;0.7181451916694641;0.8491287231445312;0.9155688285827637;0.1120697483420372;0.0005;0.8873064517974854;0.7516571283340454;0.9291451573371887;0.7271446585655212;0.8586924076080322;0.9109042286872864;0.10921265184879303
21;0.8848414421081543;0.7388521432876587;0.9252119660377502;0.7191526293754578;0.8497648239135742;0.9156603217124939;0.11148130893707275;0.0005;0.8861685395240784;0.7505849003791809;0.9260632991790771;0.7266560196876526;0.861305832862854;0.9088780283927917;0.10938514769077301
22;0.885499894618988;0.7399682998657227;0.926062285900116;0.7201691269874573;0.8508386611938477;0.9157956838607788;0.11086404323577881;0.0005;0.8875588178634644;0.7550634145736694;0.9302033185958862;0.7254661917686462;0.8576930165290833;0.9111809730529785;0.1078488677740097
23;0.8859685659408569;0.7413926124572754;0.927004873752594;0.7209904193878174;0.8512022495269775;0.915794849395752;0.11024091392755508;0.0005;0.8877624273300171;0.753027617931366;0.9299664497375488;0.7312511801719666;0.8588265776634216;0.9106451869010925;0.10824566334486008
24;0.8885071277618408;0.7481763958930969;0.9307682514190674;0.7255567908287048;0.8541589379310608;0.9162951707839966;0.10721185058355331;1e-04;0.8908300995826721;0.759813129901886;0.9351701736450195;0.7349890470504761;0.8624511361122131;0.9111266732215881;0.104829803109169
25;0.8891804218292236;0.749738335609436;0.9317290782928467;0.7269455790519714;0.8549659252166748;0.9164472222328186;0.10646560043096542;1e-04;0.8912431597709656;0.7610931396484375;0.9353848695755005;0.7360331416130066;0.8634287118911743;0.9111500382423401;0.10407113283872604
26;0.8895173668861389;0.7503825426101685;0.9323050379753113;0.7277546525001526;0.8552757501602173;0.9165074825286865;0.10607317835092545;1e-04;0.8923327922821045;0.7625800967216492;0.9380249977111816;0.7357901930809021;0.8640295267105103;0.9114545583724976;0.10408984124660492
27;0.889655351638794;0.7509804964065552;0.9326139688491821;0.7279828786849976;0.8553625345230103;0.9164766669273376;0.10582370311021805;1e-04;0.8919801115989685;0.7622646689414978;0.9366585612297058;0.7357476353645325;0.8647323846817017;0.9112011194229126;0.10389652103185654
28;0.8899368643760681;0.7516743540763855;0.932874858379364;0.728636622428894;0.8557973504066467;0.9165725708007812;0.10552811622619629;1e-04;0.8917707800865173;0.7607958912849426;0.9368171691894531;0.7369545102119446;0.8633396029472351;0.9113864302635193;0.1038147583603859
29;0.8901099562644958;0.7519252300262451;0.9332537055015564;0.7289025187492371;0.8559982776641846;0.9165411591529846;0.10531672835350037;1e-04;0.892171323299408;0.7624085545539856;0.9368220567703247;0.7379257082939148;0.8651143312454224;0.9110249876976013;0.10318479686975479
30;0.8902685046195984;0.7523726224899292;0.9334401488304138;0.729122519493103;0.856174647808075;0.9166282415390015;0.105128213763237;1e-04;0.892411470413208;0.7632026672363281;0.9368487000465393;0.7385724782943726;0.86520916223526;0.911393404006958;0.10304851830005646
