epoch;dice;dice_bladder;dice_bones;dice_kidneys;dice_liver;dice_lungs;loss;lr;val_dice;val_dice_bladder;val_dice_bones;val_dice_kidneys;val_dice_liver;val_dice_lungs;val_loss
0;0.7440295219421387;0.4561418294906616;0.7621767520904541;0.5022942423820496;0.654789924621582;0.8541118502616882;0.2811911702156067;0.001;0.747852623462677;0.5321570038795471;0.7777985334396362;0.5204302072525024;0.6245018839836121;0.8589664697647095;0.2499791979789734
1;0.8141253590583801;0.5908218026161194;0.8353933691978455;0.628361165523529;0.7454602718353271;0.8932101726531982;0.18998724222183228;0.001;0.8299791812896729;0.6376451253890991;0.8428888916969299;0.6493616104125977;0.7848621010780334;0.8965689539909363;0.17350110411643982
2;0.8321495652198792;0.6259295344352722;0.8536244630813599;0.651635468006134;0.7779994010925293;0.899233877658844;0.16994738578796387;0.001;0.8443182110786438;0.6502483487129211;0.8673042058944702;0.6619534492492676;0.8074083924293518;0.8982686400413513;0.16126924753189087
3;0.8421440124511719;0.6429183483123779;0.8633873462677002;0.6619981527328491;0.7962673902511597;0.9033651351928711;0.15988333523273468;0.001;0.8550050258636475;0.6777123808860779;0.8821783065795898;0.6714438199996948;0.8169153332710266;0.9044911861419678;0.15091224014759064
4;0.8489935398101807;0.6558070182800293;0.8717637062072754;0.6709689497947693;0.8051855564117432;0.9066858291625977;0.1529492288827896;0.001;0.8558807373046875;0.6740923523902893;0.8838397860527039;0.6793537735939026;0.819247305393219;0.903396725654602;0.15155945718288422
5;0.8541374206542969;0.6655064821243286;0.8794274926185608;0.6776651740074158;0.8121330738067627;0.907938539981842;0.14793424308300018;0.001;0.8567501306533813;0.637042224407196;0.8881173133850098;0.6795087456703186;0.825993537902832;0.9026281833648682;0.1514882743358612
6;0.8578805327415466;0.6728712320327759;0.8850745558738708;0.6803566813468933;0.8175640106201172;0.9088218808174133;0.14437173306941986;0.001;0.8643413186073303;0.6888087391853333;0.8922296166419983;0.6930302381515503;0.835186779499054;0.9057686924934387;0.13956861197948456
7;0.8606193661689758;0.6777575016021729;0.8904834389686584;0.684786856174469;0.82015061378479;0.9090448021888733;0.14145173132419586;0.001;0.8655944466590881;0.6834929585456848;0.9030580520629883;0.688583493232727;0.8322350978851318;0.9036391973495483;0.13861732184886932
8;0.8637629151344299;0.6841154098510742;0.8959221243858337;0.6876764297485352;0.8233200311660767;0.9099904894828796;0.1384606510400772;0.001;0.8684936165809631;0.6964614391326904;0.9072291254997253;0.6954391002655029;0.8329149484634399;0.9051252007484436;0.1341855823993683
9;0.8664523363113403;0.6891094446182251;0.9004100561141968;0.6909109354019165;0.8255158066749573;0.9112001657485962;0.1358872354030609;0.001;0.8647657036781311;0.6895149946212769;0.8917250037193298;0.694819986820221;0.8378088474273682;0.9053390026092529;0.13569395244121552
10;0.8691161274909973;0.6939074397087097;0.9047955274581909;0.6936984658241272;0.8292404413223267;0.9115649461746216;0.13325747847557068;0.001;0.8731328845024109;0.7072917819023132;0.9102973937988281;0.7046659588813782;0.843468964099884;0.9059362411499023;0.12934954464435577
11;0.8721563816070557;0.6988970041275024;0.9091030359268188;0.6980282664299011;0.8330444097518921;0.9127052426338196;0.13036759197711945;0.001;0.8759225010871887;0.7098678946495056;0.913666844367981;0.7075944542884827;0.8470583558082581;0.9077750444412231;0.12615422904491425
12;0.8736346364021301;0.7011786103248596;0.9116421937942505;0.7004780769348145;0.8346045017242432;0.9130558371543884;0.12892843782901764;0.001;0.8785116076469421;0.7128605246543884;0.9229738116264343;0.7085955739021301;0.8450591564178467;0.9080597758293152;0.12388820201158524
13;0.8784105181694031;0.7116411924362183;0.9190908074378967;0.7075185775756836;0.8403170108795166;0.9141140580177307;0.12379283457994461;0.0005;0.8818330764770508;0.7256832718849182;0.9236617088317871;0.7186794877052307;0.8515459299087524;0.9093948006629944;0.1193932443857193
14;0.8799948692321777;0.7153675556182861;0.9212601184844971;0.7101442217826843;0.8425089716911316;0.9144511818885803;0.1220010444521904;0.0005;0.8836066126823425;0.7253125905990601;0.9278557896614075;0.7213507890701294;0.8534027338027954;0.9093340635299683;0.11883041262626648
15;0.8810057640075684;0.717243492603302;0.9229543805122375;0.7119780778884888;0.8437871932983398;0.9145352244377136;0.12094198912382126;0.0005;0.8834541440010071;0.7281677722930908;0.9289239645004272;0.7230972051620483;0.8494570851325989;0.9099350571632385;0.11765695363283157
16;0.8820815682411194;0.7197686433792114;0.9246387481689453;0.7142030596733093;0.8449950218200684;0.9147049188613892;0.1196751743555069;0.0005;0.8863227963447571;0.7355033755302429;0.9311192035675049;0.7235054969787598;0.8573318123817444;0.9100279211997986;0.11537826061248779
17;0.8828933238983154;0.7211202383041382;0.9259920716285706;0.7156995534896851;0.8461220860481262;0.91473388671875;0.11878696084022522;0.0005;0.885083019733429;0.7321311831474304;0.9303840398788452;0.7247855067253113;0.8529967069625854;0.9102187752723694;0.11535179615020752
18;0.883711040019989;0.72276371717453;0.9273564219474792;0.7169936895370483;0.8468098044395447;0.9150278568267822;0.11796063184738159;0.0005;0.8878148794174194;0.7354311347007751;0.936005711555481;0.7261129021644592;0.8567256331443787;0.9101646542549133;0.11485006660223007
19;0.8845255970954895;0.7243404984474182;0.9285936951637268;0.7181804180145264;0.847900390625;0.9151882529258728;0.11712807416915894;0.0005;0.8874964714050293;0.734333336353302;0.9325316548347473;0.727881133556366;0.8608652353286743;0.9093815088272095;0.11389701813459396
20;0.885290801525116;0.7259133458137512;0.9299938678741455;0.7193776965141296;0.8485236763954163;0.9153802990913391;0.11633628606796265;0.0005;0.8892707228660583;0.738200843334198;0.9377368688583374;0.7323058843612671;0.8588348627090454;0.9101718068122864;0.11251773685216904
21;0.8859516382217407;0.7267658114433289;0.9311524629592896;0.7207886576652527;0.8492236137390137;0.9154948592185974;0.1156744584441185;0.0005;0.8885261416435242;0.7384483218193054;0.9345934987068176;0.7318199276924133;0.859293520450592;0.9104247093200684;0.11287196725606918
