epoch;dice;dice_bladder;dice_bones;dice_kidneys;dice_liver;dice_lungs;loss;lr;val_dice;val_dice_bladder;val_dice_bones;val_dice_kidneys;val_dice_liver;val_dice_lungs;val_loss
0;0.748292088508606;0.504167914390564;0.769355297088623;0.5004544854164124;0.6525618433952332;0.8556167483329773;0.26671135425567627;0.001;0.8019586205482483;0.6143046021461487;0.8008696436882019;0.6207618117332458;0.7490856051445007;0.8839900493621826;0.18615107238292694
1;0.8246253132820129;0.6172857880592346;0.8444397449493408;0.6475057601928711;0.772415041923523;0.8914817571640015;0.17541763186454773;0.001;0.8416252732276917;0.6417430639266968;0.871794581413269;0.667616605758667;0.793383777141571;0.8964539170265198;0.15945319831371307
2;0.8410365581512451;0.651900589466095;0.8616369366645813;0.6641300320625305;0.7966364026069641;0.9001647233963013;0.15746644139289856;0.001;0.845872700214386;0.6635197401046753;0.869748592376709;0.6779180765151978;0.8182246685028076;0.8899093270301819;0.15567736327648163
3;0.8498039245605469;0.6675707697868347;0.8714871406555176;0.67342609167099;0.8112600445747375;0.9035196304321289;0.14903263747692108;0.001;0.8616032004356384;0.6990678906440735;0.8855968117713928;0.6772246360778809;0.8363040089607239;0.903980553150177;0.14576861262321472
4;0.8560947775840759;0.681247889995575;0.8786511421203613;0.6785551309585571;0.8203501105308533;0.9066435694694519;0.14276975393295288;0.001;0.8597903847694397;0.7035166025161743;0.8778579831123352;0.691777229309082;0.8363454937934875;0.9026575684547424;0.13741743564605713
5;0.8620263934135437;0.6898733973503113;0.8863924145698547;0.6876289248466492;0.8288742899894714;0.9087607264518738;0.13684073090553284;0.001;0.8686466217041016;0.7123380303382874;0.8955540060997009;0.7019498944282532;0.8411288857460022;0.9068480134010315;0.13372911512851715
6;0.8653086423873901;0.6968661546707153;0.8917883038520813;0.6927535533905029;0.8321037888526917;0.9096881151199341;0.13344880938529968;0.001;0.8717429637908936;0.7189505696296692;0.8983761668205261;0.7051831483840942;0.8481214046478271;0.9072923064231873;0.12783001363277435
7;0.8689768314361572;0.7071350812911987;0.8975203633308411;0.6971542239189148;0.8362452983856201;0.9105150699615479;0.1286281794309616;0.001;0.8716731071472168;0.704308032989502;0.9062968492507935;0.7005701661109924;0.8426422476768494;0.9066566228866577;0.12862464785575867
8;0.872015118598938;0.7137759327888489;0.9026452302932739;0.7009665966033936;0.8384638428688049;0.9118581414222717;0.12507611513137817;0.001;0.8735297322273254;0.7280278205871582;0.8990715742111206;0.7086271643638611;0.8530579805374146;0.9068664908409119;0.12450523674488068
9;0.8750115036964417;0.7202473878860474;0.9077221155166626;0.7057763934135437;0.8410364985466003;0.912786602973938;0.12139273434877396;0.001;0.8784093856811523;0.7360562086105347;0.9091377258300781;0.7127718329429626;0.8568438291549683;0.9080300331115723;0.11786273121833801
