epoch;dice;dice_bladder;dice_bones;dice_kidneys;dice_liver;dice_lungs;loss;lr;val_dice;val_dice_bladder;val_dice_bones;val_dice_kidneys;val_dice_liver;val_dice_lungs;val_loss
20;0.8908162117004395;0.7401720881462097;0.937330424785614;0.7316392064094543;0.8560996055603027;0.9161823987960815;0.106514573097229;0.0005;0.8934938311576843;0.7436209321022034;0.9412214159965515;0.7453010678291321;0.8660178780555725;0.9117621183395386;0.1043485552072525
21;0.8914135694503784;0.7427206039428711;0.9382309317588806;0.7327646613121033;0.8567054867744446;0.9162222146987915;0.10563403367996216;0.0005;0.8914911150932312;0.7436954975128174;0.9403806924819946;0.7409114837646484;0.8617986440658569;0.9102952480316162;0.10559601336717606
22;0.8917885422706604;0.7444842457771301;0.9387682676315308;0.7333999276161194;0.8569929599761963;0.9163113236427307;0.10508082062005997;0.0005;0.8943015336990356;0.7527388334274292;0.9431844353675842;0.744929850101471;0.8671261668205261;0.9106206893920898;0.10246625542640686
23;0.892277181148529;0.7461485266685486;0.9393250346183777;0.7341204285621643;0.857699990272522;0.9164413213729858;0.10441086441278458;0.0005;0.8942299485206604;0.755829393863678;0.9438135027885437;0.741812527179718;0.8647164702415466;0.911486804485321;0.10210316628217697
24;0.8925515413284302;0.7465784549713135;0.9397915005683899;0.735266923904419;0.8578612804412842;0.9164901971817017;0.10405362397432327;0.0005;0.895169198513031;0.756684422492981;0.9446311593055725;0.7469672560691833;0.866736114025116;0.9112687110900879;0.10040232539176941
25;0.8947604894638062;0.7548137903213501;0.9427425265312195;0.7394811511039734;0.8604366183280945;0.9168707132339478;0.1009712815284729;1e-04;0.8971133232116699;0.7677375078201294;0.9451136589050293;0.7497632503509521;0.8704952597618103;0.9120192527770996;0.09790366142988205
26;0.8953680992126465;0.7572429180145264;0.9435200691223145;0.7408395409584045;0.8611211776733398;0.9169710874557495;0.10010256618261337;1e-04;0.8978192210197449;0.7686026692390442;0.9468848705291748;0.7515732645988464;0.8706827759742737;0.9120244979858398;0.09729278832674026
27;0.8956586122512817;0.7583704590797424;0.9440180659294128;0.7414473295211792;0.8613876700401306;0.9169618487358093;0.09966880083084106;1e-04;0.8976007103919983;0.7678344249725342;0.9461155533790588;0.7512799501419067;0.8712141513824463;0.9118548035621643;0.09719930589199066
28;0.8958603739738464;0.7588012218475342;0.9442077279090881;0.7418601512908936;0.8617343902587891;0.9170271754264832;0.09942759573459625;1e-04;0.8979840874671936;0.7679597735404968;0.94732666015625;0.7517558336257935;0.8707475066184998;0.9121235609054565;0.0968329980969429
29;0.8960485458374023;0.7594707608222961;0.9446142315864563;0.7425193190574646;0.8617345690727234;0.9170255064964294;0.09915346652269363;1e-04;0.8978723287582397;0.769944965839386;0.9461424946784973;0.7512184381484985;0.8722133636474609;0.911693811416626;0.09677832573652267
30;0.8962549567222595;0.7599942088127136;0.9448384642601013;0.7430747747421265;0.8621042370796204;0.9170346856117249;0.0989176481962204;1e-04;0.8986351490020752;0.7733186483383179;0.9480022192001343;0.7532164454460144;0.8711738586425781;0.9122106432914734;0.09616079926490784
31;0.8963329792022705;0.7604101300239563;0.9449341893196106;0.7433808445930481;0.8621637225151062;0.9170359969139099;0.09872899949550629;1e-04;0.8983060121536255;0.7710139155387878;0.9471954703330994;0.7523021101951599;0.8716021776199341;0.9121116995811462;0.09643235057592392
32;0.896484375;0.7607043385505676;0.9451943635940552;0.7437247633934021;0.8623249530792236;0.917046844959259;0.09853542596101761;1e-04;0.8985592126846313;0.7717975378036499;0.9479389190673828;0.7532264590263367;0.8712571263313293;0.9121903777122498;0.09586074948310852
33;0.8965986967086792;0.7611488103866577;0.9453467130661011;0.7441401481628418;0.8624159693717957;0.9170649647712708;0.09838037937879562;1e-04;0.8984806537628174;0.7714941501617432;0.9471278190612793;0.7528625726699829;0.872647225856781;0.9118486642837524;0.09588462859392166
34;0.8967591524124146;0.7615091800689697;0.945586621761322;0.7443456053733826;0.8626415133476257;0.9170921444892883;0.09820989519357681;1e-04;0.8987797498703003;0.770868182182312;0.9482617974281311;0.7544271349906921;0.8719622492790222;0.9120275378227234;0.09573131054639816
35;0.8968769311904907;0.7617523074150085;0.9456904530525208;0.7446775436401367;0.8628775477409363;0.9171046614646912;0.0980667695403099;1e-04;0.8986506462097168;0.7696399688720703;0.9481555819511414;0.7543348073959351;0.8716362714767456;0.9121357202529907;0.09570100903511047
36;0.8969873785972595;0.7620018124580383;0.9458634257316589;0.7449581623077393;0.8629897832870483;0.9171234965324402;0.09787896275520325;1e-04;0.898759126663208;0.7752450108528137;0.9472367167472839;0.7527114748954773;0.8724972605705261;0.9121657013893127;0.09523183107376099
37;0.8972660303115845;0.7632704377174377;0.9462181925773621;0.7457879781723022;0.8632544875144958;0.9171505570411682;0.09744806587696075;5e-05;0.8992476463317871;0.7744514346122742;0.9486871957778931;0.7551403641700745;0.8722040057182312;0.912257969379425;0.09505485743284225
38;0.8973807096481323;0.7633569240570068;0.9464068412780762;0.7460860013961792;0.8633990287780762;0.9171653985977173;0.09731566905975342;5e-05;0.8993300199508667;0.7727175354957581;0.9489561319351196;0.7544402480125427;0.8730289936065674;0.9120640158653259;0.09494050592184067
39;0.8974721431732178;0.7637800574302673;0.946528971195221;0.746379554271698;0.8634420037269592;0.9171890020370483;0.09719226509332657;5e-05;0.8995491862297058;0.7751598358154297;0.9487102031707764;0.7555868029594421;0.8732119202613831;0.9122735261917114;0.09485621005296707
40;0.8975417613983154;0.7638983130455017;0.9466280937194824;0.7464221119880676;0.8635405898094177;0.9172244668006897;0.09712019562721252;5e-05;0.8993245959281921;0.7717902660369873;0.9489631652832031;0.7563270330429077;0.8723487854003906;0.9123161435127258;0.09507021307945251
41;0.8976175785064697;0.7640612125396729;0.9467286467552185;0.7467762231826782;0.8636883497238159;0.917185366153717;0.09703559428453445;5e-05;0.8992858529090881;0.773666262626648;0.9486525654792786;0.7547773122787476;0.8726573586463928;0.9122557640075684;0.0948135182261467
42;0.8976683616638184;0.7642814517021179;0.9468430280685425;0.7467145919799805;0.8636667132377625;0.9172172546386719;0.09695117175579071;5e-05;0.8996284604072571;0.7745562791824341;0.9489980936050415;0.7565399408340454;0.873012900352478;0.9123194813728333;0.09474481642246246
43;0.8976914882659912;0.764336347579956;0.9467724561691284;0.7468734979629517;0.8638375997543335;0.9172051548957825;0.09685970842838287;5e-05;0.899316668510437;0.7725136876106262;0.948606014251709;0.7565094232559204;0.8731611371040344;0.911955714225769;0.094669871032238
44;0.8977245688438416;0.7644830942153931;0.9468534588813782;0.7469384074211121;0.863839864730835;0.9172008037567139;0.09680365771055222;5e-05;0.8994587063789368;0.7734305262565613;0.9489758014678955;0.7557685971260071;0.8730798363685608;0.912087619304657;0.09458667784929276
45;0.897837221622467;0.7645938396453857;0.946979820728302;0.7473099231719971;0.8639782667160034;0.9172501564025879;0.09671667963266373;5e-05;0.899608850479126;0.774989128112793;0.9490177035331726;0.7566829323768616;0.872950553894043;0.9122185707092285;0.09458661824464798
46;0.8979040384292603;0.7648426294326782;0.9471438527107239;0.7473509907722473;0.8640302419662476;0.9172327518463135;0.0966191440820694;5e-05;0.8992307782173157;0.7740157246589661;0.9486165642738342;0.7550785541534424;0.8726569414138794;0.9120488166809082;0.09446783363819122
47;0.8979470729827881;0.7648165225982666;0.9472488760948181;0.7474675178527832;0.8640828728675842;0.9172170162200928;0.09656224399805069;5e-05;0.8996646404266357;0.7743760347366333;0.9495704174041748;0.7562994360923767;0.8728000521659851;0.9121496081352234;0.09437644481658936
48;0.8980245590209961;0.765163779258728;0.9472537636756897;0.7476741671562195;0.864234447479248;0.9172515869140625;0.09645301103591919;5e-05;0.8997628092765808;0.774540364742279;0.9492679834365845;0.7571147680282593;0.8735008239746094;0.9120848774909973;0.09448952227830887
49;0.8981591463088989;0.7656856775283813;0.9474661350250244;0.7481488585472107;0.8642948865890503;0.9172834157943726;0.09628108888864517;1e-05;0.8999682664871216;0.7758139967918396;0.9497493505477905;0.7571588158607483;0.8732695579528809;0.9122361540794373;0.09411615133285522
50;0.8981984853744507;0.7658348679542542;0.9475065469741821;0.7480947971343994;0.8643701076507568;0.9172925353050232;0.09615623205900192;1e-05;0.8999527096748352;0.7752916812896729;0.949707567691803;0.7569997310638428;0.8733392357826233;0.9122689366340637;0.09414581209421158
51;0.8982136845588684;0.7659263610839844;0.9475504159927368;0.7480547428131104;0.8643822073936462;0.9172886610031128;0.09616268426179886;1e-05;0.8998802304267883;0.7750244140625;0.9496250748634338;0.7567259669303894;0.8732911944389343;0.912243127822876;0.09402937442064285
52;0.8983216285705566;0.7661558389663696;0.9476150274276733;0.7484810948371887;0.8645875453948975;0.9173083901405334;0.09608151018619537;1e-05;0.8998224139213562;0.7744690179824829;0.9496899247169495;0.7565870881080627;0.873162031173706;0.9122026562690735;0.09410462528467178
53;0.8983170390129089;0.7659475207328796;0.9476144909858704;0.748356282711029;0.8646281361579895;0.9173139333724976;0.09608248621225357;1e-05;0.899899423122406;0.7756858468055725;0.9494742155075073;0.7570652961730957;0.8732748031616211;0.9122940301895142;0.09401363879442215
54;0.89830482006073;0.7661911845207214;0.9476150274276733;0.748572826385498;0.8644939661026001;0.9173083901405334;0.09603439271450043;1e-05;0.8999229669570923;0.7760024666786194;0.9497119784355164;0.7570087313652039;0.8731067180633545;0.9122426509857178;0.09399857372045517
55;0.8983429074287415;0.7662340402603149;0.9476926326751709;0.7485414147377014;0.8645467758178711;0.9173133373260498;0.09601275622844696;1e-05;0.8999955058097839;0.7761585712432861;0.9494810104370117;0.7572250366210938;0.8734768629074097;0.9123398661613464;0.09409866482019424
56;0.8983259797096252;0.7660343647003174;0.947630763053894;0.7486807703971863;0.8645600080490112;0.9173161387443542;0.09601794183254242;1e-05;0.900015652179718;0.776505708694458;0.9495187997817993;0.7572223544120789;0.8735922574996948;0.9122515916824341;0.09395484626293182
57;0.8983559608459473;0.7662822604179382;0.9476584792137146;0.7487209439277649;0.8646156191825867;0.9173052310943604;0.09598410129547119;1e-05;0.8999985456466675;0.7739626169204712;0.9500442147254944;0.7572084665298462;0.8735674023628235;0.9121134281158447;0.09410140663385391
58;0.898391604423523;0.7661667466163635;0.9478002190589905;0.748645544052124;0.8646432161331177;0.91729336977005;0.09598292410373688;1e-05;0.9001126885414124;0.7757284045219421;0.9498997330665588;0.7574658989906311;0.8735064268112183;0.9123230576515198;0.0939645990729332
59;0.8984200954437256;0.7663499712944031;0.9478065371513367;0.7489269971847534;0.8646343946456909;0.9173088669776917;0.09593239426612854;5e-06;0.9001510143280029;0.776164174079895;0.9498960375785828;0.7571313381195068;0.8736844658851624;0.9123094081878662;0.093952476978302
60;0.8984256386756897;0.766274631023407;0.9478380084037781;0.7487831115722656;0.8646535873413086;0.9173089265823364;0.0959208607673645;5e-06;0.9000930786132812;0.7754121422767639;0.9499199390411377;0.7580276131629944;0.8733397126197815;0.9123164415359497;0.09404835104942322
61;0.8984408378601074;0.7664162516593933;0.9478403925895691;0.7486160397529602;0.8647028207778931;0.9173295497894287;0.09591257572174072;5e-06;0.8999789357185364;0.7755991220474243;0.9497766494750977;0.7572713494300842;0.8732805848121643;0.9122450947761536;0.09399773180484772
62;0.8984270095825195;0.7664656639099121;0.9477972388267517;0.7486501932144165;0.86468505859375;0.9173212647438049;0.09589836001396179;5e-06;0.8999733924865723;0.7759933471679688;0.949665904045105;0.7573152184486389;0.8733270168304443;0.9122347831726074;0.09390047937631607
63;0.8984019756317139;0.7663441896438599;0.9477382898330688;0.7487057447433472;0.8646743297576904;0.9173149466514587;0.09591129422187805;5e-06;0.8998860716819763;0.7752972841262817;0.9497487545013428;0.756168782711029;0.8733383417129517;0.9121730923652649;0.09384455531835556
64;0.8984208703041077;0.7665122747421265;0.9477992653846741;0.7487186789512634;0.864670991897583;0.9173075556755066;0.0958898514509201;5e-06;0.9002299904823303;0.7761459946632385;0.9501726031303406;0.7580534219741821;0.8735532760620117;0.9122577905654907;0.09399379789829254
65;0.8984460830688477;0.7665308713912964;0.9478666186332703;0.7487955093383789;0.8646596074104309;0.9173054099082947;0.09587446600198746;5e-06;0.9000222682952881;0.7750098705291748;0.9500384330749512;0.7574940919876099;0.8731060028076172;0.9123031497001648;0.09391788393259048
66;0.8984367847442627;0.7663949131965637;0.9478875994682312;0.7489346265792847;0.8645904064178467;0.917312502861023;0.09587602317333221;5e-06;0.8999199271202087;0.7745523452758789;0.950019121170044;0.7576547265052795;0.8729454278945923;0.912177324295044;0.09391343593597412
67;0.8984828591346741;0.766499400138855;0.9478722214698792;0.7490262985229492;0.8647558689117432;0.9173176884651184;0.09584208577871323;5e-06;0.9000739455223083;0.7757009267807007;0.9498603940010071;0.7576004266738892;0.8734591007232666;0.9122628569602966;0.09393877536058426
68;0.8984445929527283;0.7664455771446228;0.9478728771209717;0.7488411664962769;0.8646535277366638;0.9173024892807007;0.09585154056549072;5e-06;0.9000515937805176;0.7758802771568298;0.9497371315956116;0.7576219439506531;0.8735237121582031;0.9122351408004761;0.09394669532775879
69;0.8984843492507935;0.7666413187980652;0.9478889107704163;0.7490595579147339;0.8647003769874573;0.917323112487793;0.0958111584186554;1e-06;0.9001798033714294;0.776188850402832;0.9499803781509399;0.7580422163009644;0.8735166788101196;0.9122961759567261;0.09393665939569473
