epoch;dice;dice_bladder;dice_bones;dice_kidneys;dice_liver;dice_lungs;loss;lr;val_dice;val_dice_bladder;val_dice_bones;val_dice_kidneys;val_dice_liver;val_dice_lungs;val_loss
20;0.8857289552688599;0.7028958201408386;0.9232154488563538;0.7446847558021545;0.8687466382980347;0.9086096286773682;0.11034991592168808;0.0005;0.843359649181366;0.579755961894989;0.8946816325187683;0.6985282301902771;0.8375644683837891;0.8586804270744324;0.1650029718875885
21;0.8865851163864136;0.7034289240837097;0.9245920181274414;0.7457839846611023;0.8702528476715088;0.9086540937423706;0.10975128412246704;0.0005;0.8414678573608398;0.5718594193458557;0.8949334621429443;0.6995444297790527;0.8290595412254333;0.8595234751701355;0.16737565398216248
22;0.8872330784797668;0.7044687271118164;0.9261613488197327;0.7464399933815002;0.870530366897583;0.908758282661438;0.10927391052246094;0.0005;0.8445817232131958;0.5765817165374756;0.89893639087677;0.6990419626235962;0.8370710611343384;0.8591973185539246;0.1648474633693695
23;0.8877046704292297;0.7055205702781677;0.9270676374435425;0.7467710375785828;0.8709644675254822;0.9088552594184875;0.10880358517169952;0.0005;0.8441126346588135;0.5784274339675903;0.897616446018219;0.6967829465866089;0.8366432189941406;0.8593473434448242;0.16662350296974182
24;0.8882467746734619;0.7063170075416565;0.9281788468360901;0.7477961778640747;0.8714160323143005;0.9089038968086243;0.1083298996090889;0.0005;0.8436227440834045;0.5736243724822998;0.8950579762458801;0.6946712732315063;0.8387157320976257;0.8596585988998413;0.16605599224567413
25;0.8900442719459534;0.7100062966346741;0.9312312602996826;0.7505245208740234;0.8731587529182434;0.9093760251998901;0.10647564381361008;1e-04;0.8445138931274414;0.5761760473251343;0.895197331905365;0.7010623216629028;0.8413248658180237;0.85910564661026;0.16560107469558716
26;0.8906574249267578;0.7108454704284668;0.9324198961257935;0.7513412237167358;0.8737587332725525;0.9094877243041992;0.10599496960639954;1e-04;0.8447337746620178;0.5766229629516602;0.8957182168960571;0.7014684677124023;0.84165358543396;0.8589646220207214;0.1654554009437561
27;0.8909118175506592;0.7117695212364197;0.9327758550643921;0.7518183588981628;0.8738966584205627;0.9096208214759827;0.1056947261095047;1e-04;0.8438051342964172;0.5749788284301758;0.8934868574142456;0.7028175592422485;0.8408178687095642;0.8587802648544312;0.16623197495937347
28;0.8911319971084595;0.7120335102081299;0.933103621006012;0.751971960067749;0.874255895614624;0.9096741080284119;0.1054878905415535;1e-04;0.844166100025177;0.5775493383407593;0.8937671780586243;0.7019532322883606;0.841908872127533;0.8586546182632446;0.16522862017154694
29;0.8913386464118958;0.7121873497962952;0.9334818720817566;0.7524267435073853;0.8743236064910889;0.909800112247467;0.105295829474926;1e-04;0.843874990940094;0.5758443474769592;0.8937934041023254;0.6996627449989319;0.8406937122344971;0.859138548374176;0.166307732462883
30;0.8915828466415405;0.7125116586685181;0.9338146448135376;0.7526261210441589;0.8745048642158508;0.9100127220153809;0.10512074083089828;1e-04;0.8437157273292542;0.5763459205627441;0.8936469554901123;0.7014043927192688;0.8404617309570312;0.8586639761924744;0.16572894155979156
31;0.8917633891105652;0.7128670811653137;0.9340662956237793;0.7529499530792236;0.8747097253799438;0.9100743532180786;0.10493730753660202;1e-04;0.8435487151145935;0.5761380195617676;0.893672525882721;0.7001217603683472;0.8400339484214783;0.8586699962615967;0.16619859635829926
32;0.8919747471809387;0.7132118344306946;0.9343298673629761;0.7531403303146362;0.8747862577438354;0.9103187918663025;0.1047428697347641;1e-04;0.8441134095191956;0.5766109824180603;0.8934524655342102;0.7010422348976135;0.8407992720603943;0.8596925139427185;0.16621553897857666
33;0.8921460509300232;0.7135714292526245;0.9346385598182678;0.7536506056785583;0.8748767971992493;0.9103623032569885;0.10457988828420639;1e-04;0.8439816236495972;0.5737595558166504;0.8944553136825562;0.7020801305770874;0.8403429388999939;0.8590324521064758;0.16649039089679718
34;0.8923286199569702;0.7137314081192017;0.9349029660224915;0.7537763714790344;0.8751541376113892;0.9104287028312683;0.10444175451993942;1e-04;0.8446755409240723;0.5761173367500305;0.8952648639678955;0.7010382413864136;0.8409687876701355;0.859714925289154;0.16597050428390503
35;0.8924608826637268;0.7138018012046814;0.9351390600204468;0.754025399684906;0.875334620475769;0.9104375243186951;0.10431570559740067;1e-04;0.8435512185096741;0.5757168531417847;0.8914965987205505;0.7008703947067261;0.8412715792655945;0.8595809936523438;0.16592618823051453
36;0.8925316333770752;0.7139891386032104;0.9352736473083496;0.7542889714241028;0.8753466010093689;0.9104459881782532;0.10419047623872757;1e-04;0.8436352610588074;0.5759310126304626;0.8934777975082397;0.7010901570320129;0.8405554294586182;0.8586202263832092;0.16636355221271515
37;0.8928804993629456;0.7148221731185913;0.9358888268470764;0.7544915676116943;0.8757131695747375;0.9105402231216431;0.10385813564062119;5e-05;0.8433223962783813;0.5743805766105652;0.8923478126525879;0.7025625705718994;0.8398628234863281;0.8590893149375916;0.1666133850812912
38;0.8929697871208191;0.7149814963340759;0.9360471963882446;0.7548842430114746;0.8757522702217102;0.9105563759803772;0.10375235974788666;5e-05;0.8439453840255737;0.5750574469566345;0.8944728970527649;0.7017366886138916;0.8396638035774231;0.8592292666435242;0.16653762757778168
39;0.8930754065513611;0.7151378989219666;0.9362622499465942;0.7548839449882507;0.8758546710014343;0.9105839729309082;0.10366401821374893;5e-05;0.8437381386756897;0.5757023692131042;0.8926432728767395;0.7019018530845642;0.8407717943191528;0.8593375086784363;0.1662028729915619
40;0.893094539642334;0.7151618003845215;0.9362687468528748;0.755203127861023;0.8758436441421509;0.9105920195579529;0.10361067205667496;5e-05;0.8438497185707092;0.573777973651886;0.8934870958328247;0.7015374302864075;0.8403514623641968;0.8595147132873535;0.16692288219928741
41;0.8932198882102966;0.7153432369232178;0.9364874958992004;0.7554076313972473;0.8760327696800232;0.9105882048606873;0.1034984365105629;5e-05;0.8434340357780457;0.5743289589881897;0.8923501372337341;0.7012379169464111;0.8401740789413452;0.8593926429748535;0.16697506606578827
42;0.8932297825813293;0.715459406375885;0.9364833235740662;0.7554516792297363;0.875981867313385;0.9106259942054749;0.10345476120710373;5e-05;0.8441334366798401;0.5754818320274353;0.8944665789604187;0.7019339203834534;0.8406619429588318;0.8590417504310608;0.1660299152135849
43;0.8933302760124207;0.7155841588973999;0.9367548823356628;0.7554007768630981;0.8760292530059814;0.9106386303901672;0.10338306427001953;5e-05;0.8433684706687927;0.5741739273071289;0.8922464847564697;0.7018442153930664;0.8404655456542969;0.8590495586395264;0.16663801670074463
44;0.8934038281440735;0.7157061696052551;0.9368460178375244;0.7555327415466309;0.8761475086212158;0.9106597900390625;0.10331205278635025;5e-05;0.8430454134941101;0.5726439356803894;0.8923871517181396;0.7008784413337708;0.8393536806106567;0.8590884804725647;0.16755859553813934
45;0.8934434652328491;0.7156733274459839;0.9369956254959106;0.7555868625640869;0.8761265873908997;0.9106596112251282;0.10326418280601501;5e-05;0.8435964584350586;0.573502779006958;0.8939805626869202;0.7018359899520874;0.839391827583313;0.8590331077575684;0.16715411841869354
46;0.8935042023658752;0.7157562971115112;0.9370200634002686;0.7558253407478333;0.8761978149414062;0.9107092618942261;0.10320672392845154;5e-05;0.843653678894043;0.5731920599937439;0.8928005695343018;0.7019456624984741;0.8412725925445557;0.858977198600769;0.16704942286014557
47;0.8935604095458984;0.7158658504486084;0.937066912651062;0.7559995651245117;0.8762627243995667;0.91074538230896;0.10313987731933594;5e-05;0.8439627289772034;0.5736360549926758;0.8942807912826538;0.7026408314704895;0.8407377004623413;0.8588080406188965;0.16664239764213562
48;0.8936223983764648;0.715969979763031;0.9371737837791443;0.7561179995536804;0.8763742446899414;0.9107270240783691;0.10306642949581146;5e-05;0.8435483574867249;0.5734591484069824;0.8935652375221252;0.7017632722854614;0.8398000597953796;0.8589954376220703;0.16682031750679016
49;0.8938053250312805;0.7161798477172852;0.937560498714447;0.7563950419425964;0.8765465617179871;0.9107370376586914;0.10289735347032547;1e-05;0.8433714509010315;0.5735219120979309;0.8926849961280823;0.7027146816253662;0.8398706912994385;0.8590365052223206;0.16682353615760803
50;0.8937814831733704;0.7163397669792175;0.9374376535415649;0.7565128803253174;0.8765159845352173;0.910758376121521;0.10285385698080063;1e-05;0.843480110168457;0.5739845633506775;0.8930436372756958;0.7019774913787842;0.8398719429969788;0.8590887784957886;0.1667667180299759
51;0.893830418586731;0.7164453864097595;0.9375518560409546;0.7564862370491028;0.8765199780464172;0.9107844829559326;0.10282278805971146;1e-05;0.8433067202568054;0.5733774900436401;0.8928985595703125;0.7023403644561768;0.8393571376800537;0.859079897403717;0.16706113517284393
52;0.8938708901405334;0.7164027094841003;0.9376229047775269;0.7565712332725525;0.8765899538993835;0.9107873439788818;0.10281647741794586;1e-05;0.8432909250259399;0.573818564414978;0.8925742506980896;0.7019563317298889;0.8397979140281677;0.8590208292007446;0.1668599396944046
53;0.8938567042350769;0.7165423035621643;0.937576949596405;0.7564252614974976;0.8766005039215088;0.910788893699646;0.10279837250709534;1e-05;0.8433055281639099;0.5733560919761658;0.8930605053901672;0.702299952507019;0.8393515348434448;0.8589627146720886;0.16706258058547974
54;0.8938411474227905;0.716493546962738;0.9376207590103149;0.7565991878509521;0.8764788508415222;0.9107657670974731;0.10279840230941772;1e-05;0.8434298634529114;0.5735152363777161;0.8931617736816406;0.7021861672401428;0.8398026823997498;0.8589304089546204;0.16700364649295807
55;0.893908679485321;0.7166325449943542;0.9376991987228394;0.7564231157302856;0.8766497373580933;0.9107828736305237;0.10275929421186447;1e-05;0.8432353138923645;0.5737849473953247;0.8928478360176086;0.7024388313293457;0.8392606377601624;0.8589274287223816;0.16696953773498535
56;0.8938998579978943;0.7165312170982361;0.9377419352531433;0.7565825581550598;0.8765770196914673;0.9107658863067627;0.10276280343532562;1e-05;0.8434599041938782;0.5739848613739014;0.893123984336853;0.7026444673538208;0.8397759795188904;0.8589352369308472;0.16689370572566986
57;0.8939481973648071;0.716664731502533;0.9377708435058594;0.7565590739250183;0.8766682147979736;0.9108025431632996;0.1027558371424675;1e-05;0.8433384895324707;0.5737358331680298;0.892629086971283;0.7026707530021667;0.8398483395576477;0.8589854836463928;0.1668403297662735
58;0.8939183950424194;0.7165635228157043;0.9377486705780029;0.7565797567367554;0.8765957355499268;0.9107903838157654;0.10271713137626648;1e-05;0.8433244228363037;0.5731747150421143;0.8929262161254883;0.7022145986557007;0.8397951722145081;0.8588782548904419;0.16712404787540436
59;0.8939967751502991;0.7166261672973633;0.9378706812858582;0.7566671967506409;0.8767454624176025;0.9107926487922668;0.10267920792102814;5e-06;0.8433172702789307;0.5738766193389893;0.8927589058876038;0.7022024989128113;0.8396766781806946;0.8589792847633362;0.16696017980575562
60;0.8939735293388367;0.7167037725448608;0.9377688765525818;0.7566751837730408;0.8767270445823669;0.910811722278595;0.10267672687768936;5e-06;0.8434839844703674;0.5730401277542114;0.8929755091667175;0.7024222016334534;0.8401612043380737;0.8590251207351685;0.1671769917011261
61;0.893982470035553;0.7167649865150452;0.9379041194915771;0.7566249370574951;0.8766399025917053;0.9107847809791565;0.1026843786239624;5e-06;0.8434491753578186;0.5730779767036438;0.8931894302368164;0.7021455764770508;0.8398997783660889;0.8589592576026917;0.16697777807712555
62;0.8940079808235168;0.7167665362358093;0.9379024505615234;0.7567744255065918;0.8767046332359314;0.9107868075370789;0.10266436636447906;5e-06;0.8433934450149536;0.5737050771713257;0.8929042220115662;0.7017890214920044;0.8399439454078674;0.8589808940887451;0.1671413779258728
63;0.8940235376358032;0.7167490720748901;0.9378876686096191;0.7567432522773743;0.8767392635345459;0.9108286499977112;0.10265996307134628;5e-06;0.8434900641441345;0.5736196637153625;0.8930796384811401;0.7023536562919617;0.8399946689605713;0.8590032458305359;0.16677476465702057
64;0.8940359354019165;0.7167835831642151;0.9380046725273132;0.7567769289016724;0.8766815662384033;0.9107949137687683;0.10265102237462997;5e-06;0.8434015512466431;0.573169469833374;0.8928929567337036;0.7021939158439636;0.8399830460548401;0.8589971661567688;0.16708433628082275
65;0.8940238952636719;0.7167556881904602;0.9379001259803772;0.7567328810691833;0.8767516613006592;0.9108105301856995;0.10263550281524658;5e-06;0.8433464169502258;0.5736638903617859;0.8929218649864197;0.7025058269500732;0.8396466970443726;0.8589310646057129;0.16689202189445496
66;0.8939908146858215;0.7167237997055054;0.9378764629364014;0.7566019296646118;0.8767081499099731;0.9107890129089355;0.10266872495412827;5e-06;0.843322217464447;0.5732880234718323;0.8929904699325562;0.7020422220230103;0.8396883010864258;0.8588970303535461;0.1671680063009262
67;0.89404296875;0.7168552279472351;0.9379292726516724;0.7568725943565369;0.876790463924408;0.9107848405838013;0.10261359810829163;5e-06;0.8434069156646729;0.5733993649482727;0.8929977416992188;0.7025191187858582;0.83980792760849;0.8589626550674438;0.1670723855495453
68;0.8940436840057373;0.7167999148368835;0.9379345774650574;0.7568502426147461;0.8767644762992859;0.910805881023407;0.1026100441813469;5e-06;0.843436598777771;0.5733346343040466;0.893424928188324;0.7020981907844543;0.8396867513656616;0.8588464856147766;0.16700665652751923
69;0.8940752148628235;0.7171130180358887;0.9379928112030029;0.7568212747573853;0.8767403960227966;0.9108283519744873;0.1025766059756279;1e-06;0.843349277973175;0.5731757879257202;0.8930010199546814;0.702143669128418;0.839798092842102;0.8588942289352417;0.16707515716552734
70;0.8940720558166504;0.7168458104133606;0.9379770755767822;0.7568725943565369;0.8768017888069153;0.910819411277771;0.10259391367435455;1e-06;0.8434763550758362;0.5736138820648193;0.8932048082351685;0.7022280097007751;0.8398608565330505;0.8589658141136169;0.16682110726833344
71;0.8940533399581909;0.7168401479721069;0.9380252361297607;0.7567917108535767;0.8766847252845764;0.9108186364173889;0.10261015594005585;1e-06;0.8434589505195618;0.5732220411300659;0.893194854259491;0.7023966908454895;0.8398239016532898;0.8589748740196228;0.16696059703826904
72;0.8940760493278503;0.7168658971786499;0.9380384087562561;0.7567480206489563;0.8767514824867249;0.9108221530914307;0.1026151031255722;1e-06;0.8433844447135925;0.5735950469970703;0.8928232789039612;0.702255368232727;0.839961051940918;0.8589577674865723;0.1668163537979126
73;0.8940721154212952;0.716855525970459;0.9380091428756714;0.7567635774612427;0.8768297433853149;0.9107901453971863;0.10259576886892319;1e-06;0.8433560729026794;0.5732427835464478;0.8929151296615601;0.7020459175109863;0.8399117588996887;0.8589147925376892;0.16713503003120422
74;0.8940571546554565;0.7167620658874512;0.9379299283027649;0.7569347023963928;0.8768161535263062;0.910810112953186;0.10259050130844116;1e-06;0.8433951735496521;0.5736424922943115;0.8929280042648315;0.7021672129631042;0.8398175239562988;0.858999490737915;0.16697010397911072
