epoch;dice;dice_bladder;dice_bones;dice_kidneys;dice_liver;dice_lungs;loss;lr;val_dice;val_dice_bladder;val_dice_bones;val_dice_kidneys;val_dice_liver;val_dice_lungs;val_loss
0;0.7792798280715942;0.531066358089447;0.8211845755577087;0.5487777590751648;0.7350673079490662;0.8361101150512695;0.22740253806114197;0.001;0.8298114538192749;0.5545995235443115;0.884812593460083;0.6675405502319336;0.8066295385360718;0.8568835854530334;0.17684173583984375
1;0.8316583037376404;0.6156295537948608;0.8639610409736633;0.6828125715255737;0.7939648628234863;0.8766673803329468;0.1601119339466095;0.001;0.8338821530342102;0.5645619630813599;0.8828648328781128;0.6781805157661438;0.8176379203796387;0.8597792983055115;0.1737774759531021
2;0.8441005349159241;0.6365616917610168;0.8730498552322388;0.7007472515106201;0.8108137845993042;0.88723224401474;0.14724889397621155;0.001;0.8129156231880188;0.4819982945919037;0.8954786062240601;0.6636542677879333;0.7458553910255432;0.8503398895263672;0.20518124103546143
3;0.8521395325660706;0.6492735743522644;0.878505289554596;0.710694432258606;0.8222713470458984;0.8943561911582947;0.1394558697938919;0.001;0.8366353511810303;0.5522093176841736;0.9043151140213013;0.6876508593559265;0.8196123242378235;0.849071204662323;0.17150996625423431
4;0.8569942712783813;0.6589129567146301;0.8823332190513611;0.7185087203979492;0.8314612507820129;0.8963318467140198;0.1339159905910492;0.001;0.8443455100059509;0.5655927658081055;0.9056960344314575;0.6884289383888245;0.8275572061538696;0.8619399666786194;0.1676238775253296
5;0.8612488508224487;0.6714183688163757;0.8858105540275574;0.7235314249992371;0.8373764157295227;0.8990617394447327;0.12654227018356323;0.001;0.8407111167907715;0.5760163068771362;0.8923693895339966;0.6854501366615295;0.8289281725883484;0.8610864281654358;0.16614404320716858
6;0.8644022941589355;0.6757572293281555;0.8884428143501282;0.726868212223053;0.8419595956802368;0.9015628099441528;0.12377442419528961;0.001;0.8411182165145874;0.5803232789039612;0.8926491737365723;0.6933544874191284;0.8294119834899902;0.8600167632102966;0.1608268916606903
7;0.8668990135192871;0.6817837953567505;0.8916136026382446;0.7294042706489563;0.8455007672309875;0.9024417400360107;0.1209852397441864;0.001;0.8447255492210388;0.5821729302406311;0.9027752876281738;0.6933251619338989;0.8356065154075623;0.8575670719146729;0.15944740176200867
8;0.8697404265403748;0.6866706013679504;0.8952760100364685;0.7323365807533264;0.8490476608276367;0.903932511806488;0.11837878823280334;0.001;0.8420185446739197;0.5810509324073792;0.8956533074378967;0.6888264417648315;0.8311435580253601;0.8595138192176819;0.16327130794525146
9;0.8712860345840454;0.689914882183075;0.8979920744895935;0.7324814796447754;0.8502946496009827;0.9047242403030396;0.1170443594455719;0.001;0.8498088717460632;0.5865326523780823;0.9095856547355652;0.6956285238265991;0.8407071828842163;0.8617490530014038;0.15882982313632965
10;0.8730634450912476;0.69198077917099;0.9006485939025879;0.7347272038459778;0.8531395196914673;0.905045211315155;0.11565662175416946;0.001;0.8458375334739685;0.5979530215263367;0.8941554427146912;0.6877485513687134;0.8414998054504395;0.8625864386558533;0.1591414511203766
11;0.874489426612854;0.6950408816337585;0.9031245112419128;0.7362907528877258;0.8546503782272339;0.9053642153739929;0.11421385407447815;0.001;0.845344603061676;0.5989044308662415;0.9029340147972107;0.6962507963180542;0.8377262949943542;0.8553357124328613;0.15701596438884735
12;0.875896155834198;0.6982344388961792;0.9059450030326843;0.7382969856262207;0.8550652265548706;0.9059630632400513;0.11284860968589783;0.001;0.8383694887161255;0.5914189219474792;0.8874795436859131;0.6945961713790894;0.8288064002990723;0.8556108474731445;0.1619228720664978
13;0.8801450133323669;0.7065379023551941;0.9120652675628662;0.7426785826683044;0.8607998490333557;0.9072951674461365;0.1088297963142395;0.0005;0.84659343957901;0.5998320579528809;0.8961607217788696;0.6979655027389526;0.8402218818664551;0.8621469736099243;0.1569167971611023
