epoch;dice;dice_bladder;dice_bones;dice_kidneys;dice_liver;dice_lungs;loss;lr;val_dice;val_dice_bladder;val_dice_bones;val_dice_kidneys;val_dice_liver;val_dice_lungs;val_loss
0;0.7835519313812256;0.36293449997901917;0.8326938152313232;0.6089181303977966;0.7365838289260864;0.8495095372200012;0.26327186822891235;0.001;0.8208977580070496;0.22414599359035492;0.8975239992141724;0.6828498840332031;0.8170472383499146;0.8545547723770142;0.27182310819625854
1;0.8249945044517517;0.4036599099636078;0.8704838752746582;0.6880402565002441;0.7888991236686707;0.8818778991699219;0.22030393779277802;0.001;0.8207716345787048;0.2055654674768448;0.8988560438156128;0.6862455010414124;0.8293554782867432;0.8472974896430969;0.27163559198379517
2;0.8377889394760132;0.42115268111228943;0.8787855505943298;0.7071011066436768;0.8112595677375793;0.8908467292785645;0.20553112030029297;0.001;0.8273021578788757;0.23816949129104614;0.9006035923957825;0.6904807686805725;0.8349854350090027;0.8553277850151062;0.2582910656929016
3;0.844244658946991;0.4326059818267822;0.8836384415626526;0.7180486917495728;0.8206955790519714;0.8954806923866272;0.19743017852306366;0.001;0.8208791613578796;0.24926787614822388;0.8820929527282715;0.6885073781013489;0.8306487202644348;0.8544452786445618;0.25841477513313293
4;0.8487269878387451;0.4370782673358917;0.8866239190101624;0.7222614288330078;0.8300668001174927;0.8981531858444214;0.19346624612808228;0.001;0.8222881555557251;0.25072380900382996;0.8910539746284485;0.6930925250053406;0.8239796161651611;0.8544278144836426;0.25800079107284546
5;0.8525250554084778;0.4411579966545105;0.8900838494300842;0.726000189781189;0.837880551815033;0.899696946144104;0.1897800713777542;0.001;0.816420316696167;0.24966983497142792;0.8828698396682739;0.6907491087913513;0.8185428977012634;0.8490485548973083;0.2600657343864441
6;0.8555000424385071;0.4439578652381897;0.8938367366790771;0.7292721271514893;0.8417770266532898;0.9014604687690735;0.18726828694343567;0.001;0.8319402933120728;0.25386857986450195;0.9073907136917114;0.6873703002929688;0.8390888571739197;0.8583361506462097;0.25539979338645935
7;0.8579789996147156;0.4457841217517853;0.8969925045967102;0.7301710247993469;0.84726482629776;0.9018328785896301;0.18545027077198029;0.001;0.8242914080619812;0.24959523975849152;0.8919403553009033;0.67684406042099;0.8347277641296387;0.8548260927200317;0.2606683373451233
8;0.8594369888305664;0.4474382698535919;0.8996790647506714;0.7331086993217468;0.8480134010314941;0.9025276899337769;0.1838412582874298;0.001;0.827415406703949;0.22085323929786682;0.9079211950302124;0.6835847496986389;0.8297345638275146;0.856167733669281;0.26371270418167114
9;0.8620070815086365;0.4494432210922241;0.9033554792404175;0.7350244522094727;0.852159321308136;0.9033982753753662;0.1818075329065323;0.001;0.8322224617004395;0.2449876219034195;0.9064608812332153;0.695664644241333;0.8380765318870544;0.8603745102882385;0.25515884160995483
