epoch;dice;dice_bladder;dice_bones;dice_kidneys;dice_liver;dice_lungs;loss;lr;val_dice;val_dice_bladder;val_dice_bones;val_dice_kidneys;val_dice_liver;val_dice_lungs;val_loss
0;0.7699976563453674;0.3660009205341339;0.8316834568977356;0.5927605628967285;0.7270105481147766;0.8218575716018677;0.2704474627971649;0.001;0.7984944581985474;0.20816442370414734;0.848649263381958;0.6716539859771729;0.8076139688491821;0.8427439332008362;0.27962419390678406
1;0.8237890005111694;0.4042212665081024;0.8706973195075989;0.6849014163017273;0.7877681851387024;0.879561722278595;0.22055497765541077;0.001;0.8209189176559448;0.22935707867145538;0.8906362652778625;0.6774181723594666;0.8250687122344971;0.8552184104919434;0.26592615246772766
2;0.8397954702377319;0.41605281829833984;0.8799273371696472;0.7028605937957764;0.8163750171661377;0.8933510184288025;0.2067834734916687;0.001;0.8228347301483154;0.21702434122562408;0.9071627259254456;0.6845270991325378;0.8166484236717224;0.8529688119888306;0.27113795280456543
3;0.8470739722251892;0.42215096950531006;0.8847805261611938;0.7147213816642761;0.8275579214096069;0.8996286392211914;0.19940808415412903;0.001;0.8243786692619324;0.19865134358406067;0.9102688431739807;0.6874252557754517;0.8136159181594849;0.8583565950393677;0.27238744497299194
4;0.8515157103538513;0.4254370331764221;0.888541579246521;0.720159649848938;0.836236834526062;0.9019744992256165;0.1953040212392807;0.001;0.8168385028839111;0.21133680641651154;0.8768272995948792;0.6802053451538086;0.8334336876869202;0.8518608808517456;0.26884838938713074
5;0.8557207584381104;0.4290129542350769;0.8924767971038818;0.7256844639778137;0.8433006405830383;0.9045080542564392;0.19165945053100586;0.001;0.8288207650184631;0.21011339128017426;0.9004930257797241;0.6920591592788696;0.8396395444869995;0.8597878217697144;0.2657228112220764
6;0.8578392863273621;0.4314890205860138;0.8956928849220276;0.7271666526794434;0.8442118763923645;0.9065566658973694;0.18996481597423553;0.001;0.8289914131164551;0.21491526067256927;0.9050641655921936;0.6962921023368835;0.8334628343582153;0.859275221824646;0.2633504867553711
7;0.8609809875488281;0.43379291892051697;0.8995775580406189;0.7320815324783325;0.8500674366950989;0.9072741866111755;0.1872476041316986;0.001;0.8279881477355957;0.22070026397705078;0.8957706689834595;0.6913412809371948;0.8398451805114746;0.8599897027015686;0.2637026309967041
8;0.8626136779785156;0.43535900115966797;0.9027010798454285;0.7335169315338135;0.8513693809509277;0.9079621434211731;0.18590283393859863;0.001;0.8223070502281189;0.20601209998130798;0.888958752155304;0.6966209411621094;0.8376068472862244;0.8526225090026855;0.26775720715522766
9;0.8650578260421753;0.4413262605667114;0.9059115648269653;0.7362256050109863;0.8548491597175598;0.9086849093437195;0.1821279525756836;0.001;0.8292408585548401;0.24429640173912048;0.8949039578437805;0.6947101354598999;0.8426017761230469;0.8589709401130676;0.25428345799446106
10;0.8674894571304321;0.45327889919281006;0.9094619750976562;0.7397516965866089;0.8557655215263367;0.9098619818687439;0.1766347587108612;0.001;0.8294291496276855;0.24275432527065277;0.8962055444717407;0.692920446395874;0.8439574241638184;0.8580390810966492;0.25703662633895874
11;0.8695558309555054;0.4560766816139221;0.9123992919921875;0.7402195334434509;0.8589038252830505;0.910705029964447;0.17503315210342407;0.001;0.8272885680198669;0.25348833203315735;0.8848474621772766;0.7029539942741394;0.8388440608978271;0.8617811799049377;0.2524370551109314
12;0.8723348379135132;0.4588501751422882;0.9164271354675293;0.7432413101196289;0.8635448217391968;0.9113034009933472;0.17278797924518585;0.001;0.8289387822151184;0.24825525283813477;0.8918274641036987;0.697648823261261;0.8429107069969177;0.8595176339149475;0.25410351157188416
